"project","organization","location","recording_date","recording_time","status","latitude","longitude","buffer_radius_m","species_code","scientific_name","species_english_name","method","rain","wind","noise","industry_noise","audio_quality","species_individual_name","transcriber","abundance","confidence","min0_voc","min0_start","min0_freq_range","min0_tag_duration","min1_voc","min1_start","min1_freq_range","min1_tag_duration","min2_voc","min2_start","min2_freq_range","min2_tag_duration","min3_voc","min3_start","min3_freq_range","min3_tag_duration","min4_voc","min4_start","min4_freq_range","min4_tag_duration","min5_voc","min5_start","min5_freq_range","min5_tag_duration","min6_voc","min6_start","min6_freq_range","min6_tag_duration","min7_voc","min7_start","min7_freq_range","min7_tag_duration","min8_voc","min8_start","min8_freq_range","min8_tag_duration","min9_voc","min9_start","min9_freq_range","min9_tag_duration","comment","species_comment","source_file_name"
"ABMI Ecosystem Health 2016","ABMI","586-SW","2016-06-06","7:07:00","Transcribed",56.55817,-117.017921,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",1,"Natasha Annich","ONE","Confident","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","15.5","2.24kHz to 7.84kHz","2.56","Song","9.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0586-SW_20160606_070700.wav"
"ABMI Ecosystem Health 2016","ABMI","586-SW","2016-06-06","7:07:00","Transcribed",56.55817,-117.017921,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",2,"Natasha Annich","ONE","Confident","Song","6.5","2.24kHz to 7.84kHz","2.56","Song","8.5","2.24kHz to 7.84kHz","2.56","Song","10.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0586-SW_20160606_070700.wav"
"ABMI Ecosystem Health 2016","ABMI","616-SE","2016-06-06","7:07:00","Transcribed",56.436817,-117.657349,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,2,"No audio quality issues",1,"Renee Roy","TMTC","Confident","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","2.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0616-SE_20160606_070700.wav"
"ABMI Ecosystem Health 2016","ABMI","728-SE","2016-06-06","7:07:00","Transcribed",55.374164,-112.146545,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,1,0,"No audio quality issues",1,"Kiirsti Owen","ONE","Confident","Song","47.5","2.24kHz to 7.84kHz","2.56","Song","2.5","2.24kHz to 7.84kHz","2.56","Song","1.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0728-SE_0+1_20160606_070700.wac"
"ABMI Ecosystem Health 2016","ABMI","730-SE","2016-06-06","7:07:00","Transcribed",55.308971,-111.497162,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,2,1,0,"No audio quality issues",1,"Alex MacPhail","ONE","Confident","Song","13.5","2.24kHz to 7.84kHz","2.56","Song","8.5","2.24kHz to 7.84kHz","2.56","Song","5.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0730-SE_20160606_070700.wav"
"ABMI Ecosystem Health 2016","ABMI","730-SE","2016-06-06","7:07:00","Transcribed",55.308971,-111.497162,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,2,1,0,"No audio quality issues",2,"Alex MacPhail","ONE","Confident","Song","17.5","2.24kHz to 7.84kHz","2.56","Song","10.5","2.24kHz to 7.84kHz","2.56","Song","4.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0730-SE_20160606_070700.wav"
"ABMI Ecosystem Health 2016","ABMI","760-NW","2016-06-06","7:07:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",1,"Scott Wilson","ONE","Confident","Song","5.5","2.24kHz to 7.84kHz","2.56","Song","10.5","2.24kHz to 7.84kHz","2.56","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0760-NW_20160606_070700.wav"
"ABMI Ecosystem Health 2016","ABMI","760-NW","2016-06-06","7:07:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",2,"Scott Wilson","ONE","Confident","Song","1.5","2.24kHz to 7.84kHz","2.56","","","","","Song","50.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0760-NW_20160606_070700.wav"
"ABMI Ecosystem Health 2016","ABMI","892-NW","2016-06-06","7:07:00","Transcribed",54.366241,-110.99492,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,1,"No audio quality issues",1,"Natasha Annich","ONE","Confident","Song","6.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","20.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0892-NW_0+1_20160606_070700.wac"
"ABMI Ecosystem Health 2016","ABMI","892-NW","2016-06-06","7:07:00","Transcribed",54.366241,-110.99492,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,1,"No audio quality issues",2,"Natasha Annich","ONE","Confident","Song","12.5","2.24kHz to 7.84kHz","2.56","Song","9.5","2.24kHz to 7.84kHz","2.56","Song","23.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0892-NW_0+1_20160606_070700.wac"
"ABMI Ecosystem Health 2016","ABMI","892-NW","2016-06-06","7:07:00","Transcribed",54.366241,-110.99492,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,1,"No audio quality issues",3,"Natasha Annich","ONE","Confident","Song","13.5","2.24kHz to 7.84kHz","2.56","Song","5.5","2.24kHz to 7.84kHz","2.56","Song","41.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0892-NW_0+1_20160606_070700.wac"
"ABMI Ecosystem Health 2016","ABMI","760-SW","2016-06-06","7:17:00","Transcribed",55.164566,-111.923866,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",1,"Natasha Annich","ONE","Confident","Song","46.5","2.24kHz to 7.84kHz","2.56","Song","6.5","2.24kHz to 7.84kHz","2.56","Song","5.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0760-SW_0+1_20160606_071700.wac"
"ABMI Ecosystem Health 2016","ABMI","561-NE","2016-06-07","5:37:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,1,0,"No audio quality issues",1,"Nicole Boucher","ONE","Confident","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","10.5","2.24kHz to 7.84kHz","2.56","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0561-NE_20160607_053700.wav"
"ABMI Ecosystem Health 2016","ABMI","121-SW","2016-06-07","7:07:00","Transcribed",59.016956,-111.443527,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"Left Channel Failed",1,"Renee Roy","ONE","Confident","Song","14.5","2.24kHz to 7.84kHz","2.56","Song","28.5","2.24kHz to 7.84kHz","2.56","Song","12.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","closePoor quality recording, hard to identificate birds","ABMI-0121-SW_0+1_20160607_070700.wac"
"ABMI Ecosystem Health 2016","ABMI","121-SW","2016-06-07","7:07:00","Transcribed",59.016956,-111.443527,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"Left Channel Failed",2,"Renee Roy","ONE","Confident","Song","28.5","2.24kHz to 7.84kHz","2.56","Song","19.5","2.24kHz to 7.84kHz","2.56","Song","9.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","farPoor quality recording, hard to identificate birds","ABMI-0121-SW_0+1_20160607_070700.wac"
"ABMI Ecosystem Health 2016","ABMI","482-NE","2016-06-07","7:07:00","Transcribed",56.64862,-110.33329,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,1,0,"No audio quality issues",1,"Erik Hedlin","ONE","Confident","Song","10.5","2.24kHz to 7.84kHz","2.56","Song","19.5","2.24kHz to 7.84kHz","2.56","Song","7.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0482-NE_20160607_070700.wav"
"ABMI Ecosystem Health 2016","ABMI","616-SE","2016-06-07","7:07:00","Transcribed",56.436817,-117.657349,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,1,"No audio quality issues",1,"Natasha Annich","ONE","Confident","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","10.5","2.24kHz to 7.84kHz","2.56","Song","2.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0616-SE_20160607_070700.wav"
"ABMI Ecosystem Health 2016","ABMI","616-SE","2016-06-07","7:07:00","Transcribed",56.436817,-117.657349,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,1,"No audio quality issues",2,"Natasha Annich","ONE","Confident","Song","5.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0616-SE_20160607_070700.wav"
"ABMI Ecosystem Health 2016","ABMI","616-SE","2016-06-07","7:07:00","Transcribed",56.436817,-117.657349,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,1,"No audio quality issues",3,"Natasha Annich","ONE","Confident","Song","22.5","2.24kHz to 7.84kHz","2.56","Song","40.5","2.24kHz to 7.84kHz","2.56","Song","10.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0616-SE_20160607_070700.wav"
"ABMI Ecosystem Health 2016","ABMI","616-SE","2016-06-07","7:07:00","Transcribed",56.436817,-117.657349,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,1,"No audio quality issues",4,"Natasha Annich","ONE","Confident","Song","25.5","2.24kHz to 7.84kHz","2.56","Song","5.5","2.24kHz to 7.84kHz","2.56","Song","16.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0616-SE_20160607_070700.wav"
"ABMI Ecosystem Health 2016","ABMI","625-NW","2016-06-07","7:07:00","Transcribed",56.212493,-114.849663,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Alex MacPhail","ONE","Confident","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0625-NW_0+1_20160607_070700.wac"
"ABMI Ecosystem Health 2016","ABMI","625-NW","2016-06-07","7:07:00","Transcribed",56.212493,-114.849663,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",2,"Alex MacPhail","ONE","Confident","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","2.5","2.24kHz to 7.84kHz","2.56","Song","1.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0625-NW_0+1_20160607_070700.wac"
"ABMI Ecosystem Health 2016","ABMI","625-NW","2016-06-07","7:07:00","Transcribed",56.212493,-114.849663,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",3,"Alex MacPhail","ONE","Confident","Song","6.5","2.24kHz to 7.84kHz","2.56","Song","9.5","2.24kHz to 7.84kHz","2.56","Song","2.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0625-NW_0+1_20160607_070700.wac"
"ABMI Ecosystem Health 2016","ABMI","625-NW","2016-06-07","7:07:00","Transcribed",56.212493,-114.849663,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",4,"Alex MacPhail","ONE","Confident","Song","8.5","2.24kHz to 7.84kHz","2.56","Song","23.5","2.24kHz to 7.84kHz","2.56","Song","4.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0625-NW_0+1_20160607_070700.wac"
"ABMI Ecosystem Health 2016","ABMI","761-SE","2016-06-07","7:07:00","Transcribed",55.156345,-111.656158,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Erik Hedlin","ONE","Confident","","","","","","","","","Song","17.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0761-SE_0+1_20160607_070700.wac"
"ABMI Ecosystem Health 2016","ABMI","892-NE","2016-06-07","7:07:00","Transcribed",54.366241,-110.994919,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,1,1,"No audio quality issues",1,"Nicole Boucher","ONE","Confident","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","1.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0892-NE_20160607_070700.wav"
"ABMI Ecosystem Health 2016","ABMI","892-NE","2016-06-07","7:07:00","Transcribed",54.366241,-110.994919,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,1,1,"No audio quality issues",2,"Nicole Boucher","ONE","Confident","Song","6.5","2.24kHz to 7.84kHz","2.56","Song","5.5","2.24kHz to 7.84kHz","2.56","Song","4.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0892-NE_20160607_070700.wav"
"ABMI Ecosystem Health 2016","ABMI","892-NE","2016-06-07","7:07:00","Transcribed",54.366241,-110.994919,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,1,1,"No audio quality issues",3,"Nicole Boucher","ONE","Confident","Song","20.5","2.24kHz to 7.84kHz","2.56","","","","","Song","24.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0892-NE_20160607_070700.wav"
"ABMI Ecosystem Health 2016","ABMI","266-NW","2016-06-07","7:17:00","Transcribed",58.205688,-112.512741,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"Left Channel Failed",1,"Renee Roy","ONE","Confident","Song","5.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","18.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0266-NW_0+1_20160607_071700.wac"
"ABMI Ecosystem Health 2016","ABMI","266-NW","2016-06-08","5:36:00","Transcribed",58.205688,-112.512741,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,3,0,"No audio quality issues",1,"Natasha Annich","ONE","Confident","Song","1.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","12.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0266-NW_0+1_20160608_053600.wac"
"ABMI Ecosystem Health 2016","ABMI","482-NE","2016-06-08","5:36:00","Transcribed",56.64862,-110.33329,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,1,0,"No audio quality issues",1,"Nicole Boucher","ONE","Confident","Song","1.5","2.24kHz to 7.84kHz","2.56","Song","17.5","2.24kHz to 7.84kHz","2.56","Song","11.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0482-NE_20160608_053600.wav"
"ABMI Ecosystem Health 2016","ABMI","507-NE","2016-06-08","5:36:00","Transcribed",56.703514,-112.361649,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,1,0,"No audio quality issues",1,"Nicole Boucher","ONE","Confident","Song","10.5","2.24kHz to 7.84kHz","2.56","Song","2.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0507-NE_20160608_053600.wav"
"ABMI Ecosystem Health 2016","ABMI","507-NE","2016-06-08","5:36:00","Transcribed",56.703514,-112.361649,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,1,0,"No audio quality issues",2,"Nicole Boucher","ONE","Confident","Song","24.5","2.24kHz to 7.84kHz","2.56","Song","10.5","2.24kHz to 7.84kHz","2.56","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0507-NE_20160608_053600.wav"
"ABMI Ecosystem Health 2016","ABMI","538-NE","2016-06-08","5:36:00","Transcribed",56.549434,-112.45282,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",2,0,3,0,"No audio quality issues",1,"Kiirsti Owen","ONE","Confident","Song","14.5","2.24kHz to 7.84kHz","2.56","Song","24.5","2.24kHz to 7.84kHz","2.56","Song","4.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0538-NE_20160608_053600.wav"
"ABMI Ecosystem Health 2016","ABMI","561-NW","2016-06-08","5:36:00","Transcribed",56.634963,-115.017265,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,1,0,"No audio quality issues",1,"Nicole Boucher","ONE","Confident","","","","","Song","13.5","2.24kHz to 7.84kHz","2.56","Song","18.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0561-NW_0+1_20160608_053600.wac"
"ABMI Ecosystem Health 2016","ABMI","568-SW","2016-06-08","5:36:00","Transcribed",56.398124,-112.719238,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Colin Macfarlane","ONE","Confident","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","5.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0568-SW_20160608_053600.wav"
"ABMI Ecosystem Health 2016","ABMI","568-SW","2016-06-08","5:36:00","Transcribed",56.398124,-112.719238,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",2,"Colin Macfarlane","ONE","Confident","Song","9.5","2.24kHz to 7.84kHz","2.56","Song","10.5","2.24kHz to 7.84kHz","2.56","Song","29.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0568-SW_20160608_053600.wav"
"ABMI Ecosystem Health 2016","ABMI","585-NE","2016-06-08","5:36:00","Transcribed",56.626186,-117.39534,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Erik Hedlin","ONE","Confident","Song","3.5","2.24kHz to 7.84kHz","2.56","","","","","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0585-NE_20160608_053600.wav"
"ABMI Ecosystem Health 2016","ABMI","586-NE","2016-06-08","5:36:00","Transcribed",56.55817,-117.017921,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Alex MacPhail","ONE","Confident","","","","","","","","","Song","42.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0586-NE_0+1_20160608_053600.wac"
"ABMI Ecosystem Health 2016","ABMI","595-SW","2016-06-08","5:36:00","Transcribed",56.336475,-114.09919,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,2,0,0,"No audio quality issues",1,"Nicole Boucher","ONE","Confident","Song","2.5","2.24kHz to 7.84kHz","2.56","","","","","Song","0.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0595-SW_0+1_20160608_053600.wac"
"ABMI Ecosystem Health 2016","ABMI","616-NW","2016-06-08","5:36:00","Transcribed",56.436817,-117.657349,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,2,"No audio quality issues",1,"Natasha Annich","ONE","Confident","Song","4.5","2.24kHz to 7.84kHz","2.56","Song","50.5","2.24kHz to 7.84kHz","2.56","Song","23.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0616-NW_0+1_20160608_053600.wac"
"ABMI Ecosystem Health 2016","ABMI","616-NW","2016-06-08","5:36:00","Transcribed",56.436817,-117.657349,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,2,"No audio quality issues",2,"Natasha Annich","ONE","Confident","Song","9.5","2.24kHz to 7.84kHz","2.56","Song","6.5","2.24kHz to 7.84kHz","2.56","Song","13.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0616-NW_0+1_20160608_053600.wac"
"ABMI Ecosystem Health 2016","ABMI","618-NE","2016-06-08","5:36:00","Transcribed",56.385921,-117.012878,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",1,"Natasha Annich","ONE","Confident","Song","3.5","2.24kHz to 7.84kHz","2.56","Song","14.5","2.24kHz to 7.84kHz","2.56","Song","14.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0618-NE_0+1_20160608_053600.wac"
"ABMI Ecosystem Health 2016","ABMI","697-NE","2016-06-08","5:36:00","Transcribed",55.559921,-112.072166,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Alex MacPhail","ONE","Confident","Song","42.5","2.24kHz to 7.84kHz","2.56","Song","2.5","2.24kHz to 7.84kHz","2.56","Song","1.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0697-NE_20160608_053600.wav"
"ABMI Ecosystem Health 2016","ABMI","92-NW","2016-06-08","5:36:00","Transcribed",59.18782,-111.372108,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,1,0,"No audio quality issues",1,"Renee Roy","TMTC","Confident","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0092-NW_20160608_053600.wav"
